שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,528,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,529,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
לוחמי הגטאות 7  ירושלים ישראל,1,ירושלים,3000,530,אולפנת צביה יצירתית, , ,,,,31.8011099,35.2396587
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,531,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,532,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,533,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,534,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,535,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,536,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,537,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,538,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,539,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,540,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,541,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,542,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,543,המרכז הפדגוגי, , ,,,,31.768319,35.21371
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,544,המרכז הפדגוגי, , ,,,,31.768319,35.21371
צור בחר ירושלים ישראל,1,ירושלים,3000,545,"בי""ס יסודי בנות סואחרה בית עיד", , ,,,,31.768319,35.21371
צור בחר ירושלים ישראל,1,ירושלים,3000,546,"בי""ס יסודי בנות סואחרה בית עיד", , ,,,,31.768319,35.21371
צור בחר ירושלים ישראל,1,ירושלים,3000,547,"בי""ס יסודי בנות סואחרה בית עיד", , ,,,,31.768319,35.21371
בית צפפה ירושלים ישראל,1,ירושלים,3000,548,"בי""ס יסודי בית צפאפא", , ,,,,31.7494194,35.2041565
צור בחר ירושלים ישראל,1,ירושלים,3000,549,"בי""ס יסודי בנות סואחרה בית עיד", , ,,,,31.768319,35.21371
ככר ארן זלמן 11  ירושלים ישראל,1,ירושלים,3000,550,"בי""ס ממלכתי יד המורה המאוחד",כ,כ,,,,31.791761,35.2437193
ככר ארן זלמן 11  ירושלים ישראל,1,ירושלים,3000,551,"בי""ס ממלכתי יד המורה המאוחד", , ,,,,31.791761,35.2437193
ככר ארן זלמן 7  ירושלים ישראל,1,ירושלים,3000,552,"בי""ס אלונים",כ,כ,,,,31.791761,35.2437193
ככר ארן זלמן 7  ירושלים ישראל,1,ירושלים,3000,553,"בי""ס אלונים",כ, ,,,,31.791761,35.2437193
מעגלי הרים לוין 27  ירושלים ישראל,1,ירושלים,3000,554,"ביה""ס בית יעקב הצפון (סנהדריה)",כ,כ,,,,31.8030548,35.2165296
נטר 1  ירושלים ישראל,1,ירושלים,3000,555,"בי""ס תיכון רנה קאסן",כ, ,,,,32.3260112,34.8510648
ככר ארן זלמן 7  ירושלים ישראל,1,ירושלים,3000,556,"בי""ס אלונים",כ, ,,,,31.791761,35.2437193
נטר 1  ירושלים ישראל,1,ירושלים,3000,557,"בי""ס תיכון רנה קאסן", , ,,,,32.3260112,34.8510648
נטר 1  ירושלים ישראל,1,ירושלים,3000,558,"בי""ס תיכון רנה קאסן", , ,,,,32.3260112,34.8510648
מעגלי הרים לוין 27  ירושלים ישראל,1,ירושלים,3000,559,"ביה""ס בית יעקב הצפון (סנהדריה)", , ,,,,31.8030548,35.2165296
לוחמי הגטאות 7  ירושלים ישראל,1,ירושלים,3000,560,אולפנת צביה יצירתית, , ,,,,31.8011099,35.2396587
ההגנה 11  ירושלים ישראל,1,ירושלים,3000,561,גולדן היל,כ,כ,,,,31.803481,35.2373342
ההגנה 13  ירושלים ישראל,1,ירושלים,3000,562,מרכז קהילתי הגבעה הצרפתית,כ,כ,,,,31.8033884,35.2374816
ככר ארן זלמן 11  ירושלים ישראל,1,ירושלים,3000,563,"בי""ס ממלכתי יד המורה המאוחד", , ,,,,31.791761,35.2437193
מעגלי הרים לוין 27  ירושלים ישראל,1,ירושלים,3000,564,"ביה""ס בית יעקב הצפון (סנהדריה)", , ,,,,31.8030548,35.2165296
אצל 20  ירושלים ישראל,1,ירושלים,3000,565,"בי""ס מסורתי ע""ש פרנקל", , ,,,,31.8013266,35.2354295
אצל 20  ירושלים ישראל,1,ירושלים,3000,566,"בי""ס מסורתי ע""ש פרנקל", , ,,,,31.8013266,35.2354295
הגננת 29  ירושלים ישראל,1,ירושלים,3000,567,ארץ הצבי בית חינוך תורני עירונ, , ,,,,31.7297942,35.1910819
ככר ארן זלמן 7  ירושלים ישראל,1,ירושלים,3000,568,"בי""ס אלונים",כ, ,,,,31.791761,35.2437193
נטר 1  ירושלים ישראל,1,ירושלים,3000,569,"בי""ס תיכון רנה קאסן",כ,כ,,,,32.3260112,34.8510648
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,570,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,571,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
בלבן מאיר 6  ירושלים ישראל,1,ירושלים,3000,572,"בי""ס ממ""ד ע""ש ברנדט", , ,,,,31.8442805,35.2422172
שד נוה יעקב 38  ירושלים ישראל,1,ירושלים,3000,573,תלמוד תורה - בית רבן, , ,,,,31.8381112,35.2394176
שד נוה יעקב 36  ירושלים ישראל,1,ירושלים,3000,574,"ביה""ס שערי ציון-בנות", , ,,,,31.8380002,35.239081
שד נוה יעקב 38ב ירושלים ישראל,1,ירושלים,3000,575,מועדון פיס לגיל הזהב (חדש), , ,,,,31.8382743,35.2363963
בלבן מאיר 6  ירושלים ישראל,1,ירושלים,3000,576,"בי""ס ממ""ד ע""ש ברנדט", , ,,,,31.8442805,35.2422172
מינץ 45  ירושלים ישראל,1,ירושלים,3000,577,בית יעקב סניף רמת פולין, , ,,,,31.82313,35.192163
מעוז 1  ירושלים ישראל,1,ירושלים,3000,578,אהבת ישראל, , ,,,,31.75444,35.192396
בובליק גדליה 26  ירושלים ישראל,1,ירושלים,3000,579,"בי""ס נועם בנים ובנות", , ,,,,31.8147526,35.2025853
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,580,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,581,המרכז הפדגוגי, , ,,,,31.768319,35.21371
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,582,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,583,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,584,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,585,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,586,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
קדושי בבל 22  ירושלים ישראל,1,ירושלים,3000,587,"בי""ס ממ""ד אפרתה תלפיות מזרח", , ,,,,31.7479446,35.2381759
מירסקי יצחק 10  ירושלים ישראל,1,ירושלים,3000,588,"בי""ס לבנות רמות פולין", , ,,,,31.8204226,35.1936011
הרואה 21  ירושלים ישראל,1,ירושלים,3000,589,"בי""ס ""תבונת יעקב""", , ,,,,31.768319,35.21371
קדושי בבל 1  ירושלים ישראל,1,ירושלים,3000,590,ישיבת בני חייל צביה, , ,,,,31.7505482,35.2379492
קדושי בבל 1  ירושלים ישראל,1,ירושלים,3000,591,ישיבת בני חייל צביה, , ,,,,31.7505482,35.2379492
רזיאל דוד 29  ירושלים ישראל,1,ירושלים,3000,592,מקיף עירוני סליסברג,כ,כ,,,,31.7501311,35.2341925
רזיאל דוד 13  ירושלים ישראל,1,ירושלים,3000,593,"בי""ס קשת תלפ""ז", , ,,,,31.7500356,35.2329616
מבוא נטף 4  ירושלים ישראל,1,ירושלים,3000,594,"בי""ס ממלכתי א גילה", , ,,,,31.7345893,35.1988964
ורדינון 1  ירושלים ישראל,1,ירושלים,3000,595,"בי""ס תל""י גילה",כ,כ,,,,31.7348933,35.1994719
מבוא נטף 4  ירושלים ישראל,1,ירושלים,3000,596,"בי""ס ממלכתי א גילה", , ,,,,31.7345893,35.1988964
ורדינון 12  ירושלים ישראל,1,ירושלים,3000,597,מרכז פיס קהילתי,כ, ,,,,31.7350149,35.1984572
ורדינון 12  ירושלים ישראל,1,ירושלים,3000,598,מרכז פיס קהילתי,כ,כ,,,,31.7350149,35.1984572
הגננת 29  ירושלים ישראל,1,ירושלים,3000,599,ארץ הצבי בית חינוך תורני עירונ, , ,,,,31.7297942,35.1910819
ורדינון 1  ירושלים ישראל,1,ירושלים,3000,600,"בי""ס תל""י גילה",כ, ,,,,31.7348933,35.1994719
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,601,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,602,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,603,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,604,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,605,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,606,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,607,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,608,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,609,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,610,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,611,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,612,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
אדם 28  ירושלים ישראל,1,ירושלים,3000,613,"בי""ס ממלכתי רמת מוריה תל""י", , ,,,,31.7501583,35.2286527
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,614,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
אצל 20  ירושלים ישראל,1,ירושלים,3000,615,"בי""ס מסורתי ע""ש פרנקל", , ,,,,31.8013266,35.2354295
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,616,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,618,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,619,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,620,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,621,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,622,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
ירושלים ירושלים ישראל,1,ירושלים,3000,623,מרכז המוסיקה גיא בן הינום, , ,,,,31.768319,35.21371
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,624,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,625,המרכז הפדגוגי, , ,,,,31.768319,35.21371
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,626,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,627,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,628,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
צור בחר ירושלים ישראל,1,ירושלים,3000,629,"בי""ס יסודי בנות סואחרה בית עיד", , ,,,,31.768319,35.21371
צור בחר ירושלים ישראל,1,ירושלים,3000,630,"בי""ס יסודי בנות סואחרה בית עיד", , ,,,,31.768319,35.21371
בית צפפה ירושלים ישראל,1,ירושלים,3000,631,"בי""ס תיכון בית צפאפה", , ,,,,31.7494194,35.2041565
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,632,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,633,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
קדושי בבל 22  ירושלים ישראל,1,ירושלים,3000,634,"בי""ס ממ""ד אפרתה תלפיות מזרח", , ,,,,31.7479446,35.2381759
קדושי בבל 22  ירושלים ישראל,1,ירושלים,3000,635,"בי""ס ממ""ד אפרתה תלפיות מזרח", , ,,,,31.7479446,35.2381759
צור בחר ירושלים ישראל,1,ירושלים,3000,636,"בי""ס יסודי בנות סואחרה בית עיד", , ,,,,31.768319,35.21371
קדושי בבל 22  ירושלים ישראל,1,ירושלים,3000,637,"בי""ס ממ""ד אפרתה תלפיות מזרח", , ,,,,31.7479446,35.2381759
קדושי בבל 22  ירושלים ישראל,1,ירושלים,3000,638,"בי""ס ממ""ד אפרתה תלפיות מזרח", , ,,,,31.7479446,35.2381759
רזיאל דוד 13  ירושלים ישראל,1,ירושלים,3000,639,"בי""ס קשת תלפ""ז", , ,,,,31.7500356,35.2329616
אדם 28  ירושלים ישראל,1,ירושלים,3000,640,"בי""ס ממלכתי רמת מוריה תל""י", , ,,,,31.7501583,35.2286527
רזיאל דוד 29  ירושלים ישראל,1,ירושלים,3000,641,מקיף עירוני סליסברג,כ, ,,,,31.7501311,35.2341925
אדם 28  ירושלים ישראל,1,ירושלים,3000,642,"בי""ס ממלכתי רמת מוריה תל""י", , ,,,,31.7501583,35.2286527
קדושי בבל 22  ירושלים ישראל,1,ירושלים,3000,643,"בי""ס ממ""ד אפרתה תלפיות מזרח", , ,,,,31.7479446,35.2381759
אדם 28  ירושלים ישראל,1,ירושלים,3000,644,"בי""ס ממלכתי רמת מוריה תל""י", , ,,,,31.7501583,35.2286527
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,645,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,646,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,647,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,648,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
רזיאל דוד 13  ירושלים ישראל,1,ירושלים,3000,649,"בי""ס קשת תלפ""ז", , ,,,,31.7500356,35.2329616
מעגלות הרב פרדס 39  ירושלים ישראל,1,ירושלים,3000,650,"בי""ס בית יעקב נוה יעקב", , ,,,,31.839121,35.2454602
שד נוה יעקב 38  ירושלים ישראל,1,ירושלים,3000,651,תלמוד תורה - בית רבן, , ,,,,31.8381112,35.2394176
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,652,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,653,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,654,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,655,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,656,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,657,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
מעוז 1  ירושלים ישראל,1,ירושלים,3000,658.1,אהבת ישראל, , ,אות ראשונה בשם משפחה,א,,31.75444,35.192396
מעוז 1  ירושלים ישראל,1,ירושלים,3000,658.2,אהבת ישראל, , ,אות ראשונה בשם משפחה,נ,,31.75444,35.192396
צונדק 26  ירושלים ישראל,1,ירושלים,3000,659,"בי""ס אופק", , ,,,,31.8120893,35.1963454
צונדק 26  ירושלים ישראל,1,ירושלים,3000,660,"בי""ס אופק", , ,,,,31.8120893,35.1963454
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,661,המרכז הפדגוגי, , ,,,,31.768319,35.21371
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,662,המרכז הפדגוגי, , ,,,,31.768319,35.21371
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,663,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,664,המרכז הפדגוגי, , ,,,,31.768319,35.21371
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,665,המרכז הפדגוגי, , ,,,,31.768319,35.21371
שייח' ג'ראח ירושלים ישראל,1,ירושלים,3000,666,"בי""ס תיכון עבדאללה בן-אלחוסיין", , ,,,,31.794043,35.233471
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,667,המרכז הפדגוגי, , ,,,,31.768319,35.21371
גריק פטריאכט 26  ירושלים ישראל,1,ירושלים,3000,668,המרכז הפדגוגי, , ,,,,31.768319,35.21371
אידלזון אברהם 30  ירושלים ישראל,1,ירושלים,3000,669,"בי""ס ממ""ד הראל", , ,,,,31.8189578,35.1908594
צור בחר ירושלים ישראל,1,ירושלים,3000,670,"בי""ס יסודי בנות סואחרה בית עיד", , ,,,,31.768319,35.21371
אסירי ציון 2  ירושלים ישראל,1,ירושלים,3000,671,"בי""ס ממלכתי רמות אלון", , ,,,,31.813733,35.195118
צונדק 26  ירושלים ישראל,1,ירושלים,3000,672,"בי""ס אופק", , ,,,,31.8120893,35.1963454
הגננת 29  ירושלים ישראל,1,ירושלים,3000,673,ארץ הצבי בית חינוך תורני עירונ, , ,,,,31.7297942,35.1910819
הגננת 29  ירושלים ישראל,1,ירושלים,3000,674,ארץ הצבי בית חינוך תורני עירונ, , ,,,,31.7297942,35.1910819
הגננת 29  ירושלים ישראל,1,ירושלים,3000,675,ארץ הצבי בית חינוך תורני עירונ, , ,,,,31.7297942,35.1910819
מרגלית 411  ירושלים ישראל,1,ירושלים,3000,676,"בי""ס ממלכתי גילה המאוחד", , ,,,,31.8068124,35.1657455
הדולב 423  ירושלים ישראל,1,ירושלים,3000,677,"בי""ס ממלכתי ג - אריאל גילה", , ,,,,31.7334778,35.1889183
תירוש 9  ירושלים ישראל,1,ירושלים,3000,678,"בי""ס ממ""ד ב' גילה", , ,,,,31.750454,34.883861
ורדינון 1  ירושלים ישראל,1,ירושלים,3000,679,"בי""ס תל""י גילה",כ, ,,,,31.7348933,35.1994719
ורדינון 12  ירושלים ישראל,1,ירושלים,3000,680,מרכז פיס קהילתי, , ,,,,31.7350149,35.1984572
מרגלית 411  ירושלים ישראל,1,ירושלים,3000,681,"בי""ס ממלכתי גילה המאוחד", , ,,,,31.8068124,35.1657455
צביה ויצחק ירושלים ישראל,1,ירושלים,3000,682,מעון אילן גילה,כ,כ,,,,31.7326108,35.1849242
הדולב 423  ירושלים ישראל,1,ירושלים,3000,683,"בי""ס ממלכתי ג - אריאל גילה", , ,,,,31.7334778,35.1889183
שוהם 526  ירושלים ישראל,1,ירושלים,3000,684,חיה מושקא, , ,,,,31.731659,35.183855
שוהם 526  ירושלים ישראל,1,ירושלים,3000,685,חיה מושקא, , ,,,,31.731659,35.183855
הדולב 423  ירושלים ישראל,1,ירושלים,3000,686,"בי""ס ממלכתי ג - אריאל גילה", , ,,,,31.7334778,35.1889183
תירוש 9  ירושלים ישראל,1,ירושלים,3000,687,"בי""ס ממ""ד ב' גילה", , ,,,,31.750454,34.883861
הדולב 423  ירושלים ישראל,1,ירושלים,3000,688,"בי""ס ממלכתי ג - אריאל גילה", , ,,,,31.7334778,35.1889183
תירוש 9  ירושלים ישראל,1,ירושלים,3000,689,"בי""ס ממ""ד ב' גילה", , ,,,,31.750454,34.883861
דרך בית לחם 113  ירושלים ישראל,1,ירושלים,3000,690,"בי""ס אהבת ישראל )בנות(", , ,,,,31.7496465,35.2172672
מרגלית 411  ירושלים ישראל,1,ירושלים,3000,691,"בי""ס ממלכתי גילה המאוחד", , ,,,,31.8068124,35.1657455
הדולב 423  ירושלים ישראל,1,ירושלים,3000,692,"בי""ס ממלכתי ג - אריאל גילה", , ,,,,31.7334778,35.1889183
צביה ויצחק ירושלים ישראל,1,ירושלים,3000,693,מעון אילן גילה,כ, ,,,,31.7326108,35.1849242
מעגלות הרב פרדס 39  ירושלים ישראל,1,ירושלים,3000,694,"בי""ס בית יעקב נוה יעקב", , ,,,,31.839121,35.2454602
צור בחר ירושלים ישראל,1,ירושלים,3000,696,"בי""ס יסודי בנות סואחרה בית עיד", , ,,,,31.768319,35.21371
הרב פניז'ל 2  ירושלים ישראל,1,ירושלים,3000,697,"בי""ס הצנע לכת", , ,,,,31.8429223,35.2448592
שד נוה יעקב 38ב ירושלים ישראל,1,ירושלים,3000,698,מועדון פיס לגיל הזהב (חדש),כ,כ,,,,31.8382743,35.2363963
מעגלות הרב פרדס 39  ירושלים ישראל,1,ירושלים,3000,699,"בי""ס בית יעקב נוה יעקב", , ,,,,31.839121,35.2454602
בלבן מאיר 6  ירושלים ישראל,1,ירושלים,3000,700,"בי""ס ממ""ד ע""ש ברנדט", , ,,,,31.8442805,35.2422172
שד נוה יעקב 38  ירושלים ישראל,1,ירושלים,3000,701,תלמוד תורה - בית רבן, , ,,,,31.8381112,35.2394176
הרב פניז'ל 2  ירושלים ישראל,1,ירושלים,3000,702,"בי""ס הצנע לכת", , ,,,,31.8429223,35.2448592
מעגלות הרב פרדס 39  ירושלים ישראל,1,ירושלים,3000,703,"בי""ס בית יעקב נוה יעקב", , ,,,,31.839121,35.2454602
הרב פניז'ל 2  ירושלים ישראל,1,ירושלים,3000,704,"בי""ס הצנע לכת", , ,,,,31.8429223,35.2448592
מעוז 1  ירושלים ישראל,1,ירושלים,3000,705,אהבת ישראל, , ,,,,31.75444,35.192396
צונדק 1  ירושלים ישראל,1,ירושלים,3000,706,"חט""ב בנות אור תורה", , ,,,,31.8104201,35.2001112
מעוז 1  ירושלים ישראל,1,ירושלים,3000,707,אהבת ישראל, , ,,,,31.75444,35.192396
צונדק 26  ירושלים ישראל,1,ירושלים,3000,708,"בי""ס אופק",כ,כ,,,,31.8120893,35.1963454
אסירי ציון 2  ירושלים ישראל,1,ירושלים,3000,709,"בי""ס ממלכתי רמות אלון", , ,,,,31.813733,35.195118
בובליק גדליה 26  ירושלים ישראל,1,ירושלים,3000,710,"בי""ס נועם בנים ובנות", , ,,,,31.8147526,35.2025853
אידלזון אברהם 30  ירושלים ישראל,1,ירושלים,3000,711,"בי""ס ממ""ד הראל",כ, ,,,,31.8189578,35.1908594
הרב פניז'ל 2  ירושלים ישראל,1,ירושלים,3000,712,"בי""ס הצנע לכת", , ,,,,31.8429223,35.2448592
בלבן מאיר 6  ירושלים ישראל,1,ירושלים,3000,713,"בי""ס ממ""ד ע""ש ברנדט", , ,,,,31.8442805,35.2422172
שד נוה יעקב 36  ירושלים ישראל,1,ירושלים,3000,714,"ביה""ס שערי ציון-בנות", , ,,,,31.8380002,35.239081
לוחמי הגטאות 7  ירושלים ישראל,1,ירושלים,3000,715,אולפנת צביה יצירתית, , ,,,,31.8011099,35.2396587
אצל 20  ירושלים ישראל,1,ירושלים,3000,716,"בי""ס מסורתי ע""ש פרנקל", , ,,,,31.8013266,35.2354295
צונדק 1  ירושלים ישראל,1,ירושלים,3000,717,"חט""ב בנות אור תורה", , ,,,,31.8104201,35.2001112
מעלות כיסופים 5  ירושלים ישראל,1,ירושלים,3000,718,"אור תורה רמות בנים חט""ב",כ, ,,,,32.1734778,34.9050659
רקנטי אברהם 6  ירושלים ישראל,1,ירושלים,3000,719,מרכז קהילתי בית-אברהם,כ,כ,,,,31.817157,35.1934711
השישה עשר 19  ירושלים ישראל,1,ירושלים,3000,720,"בי""ס ממלכתי א' פ.זאב מרכז", , ,,,,31.8278183,35.2425123
השישה עשר 19  ירושלים ישראל,1,ירושלים,3000,721,"בי""ס ממלכתי א' פ.זאב מרכז", , ,,,,31.8278183,35.2425123
השישה עשר 19  ירושלים ישראל,1,ירושלים,3000,722,"בי""ס ממלכתי א' פ.זאב מרכז",כ,כ,,,,31.8278183,35.2425123
השישה עשר 34  ירושלים ישראל,1,ירושלים,3000,723,"בי""ס ממ""ד פסגת דוד",כ, ,,,,31.829333,35.2455514
השישה עשר 34  ירושלים ישראל,1,ירושלים,3000,724,"בי""ס ממ""ד פסגת דוד", , ,,,,31.829333,35.2455514
השישה עשר 34  ירושלים ישראל,1,ירושלים,3000,725,"בי""ס ממ""ד פסגת דוד",כ,כ,,,,31.829333,35.2455514
